99116,Om Mellemfolkeligt Samvirke.,2024-09-13 10:56:46.043,10
99117,Om hvorfor en ministeren for samfundssikkerhed og beredskab ikke har plads i regeringens sikkerhedsudvalg.,2024-09-16 12:46:35.020,10
99118,Om en  økonomisk investering i beredskabet.,2024-09-18 22:52:04.503,10
99119,Om fordybelse i bøger.,2024-09-17 16:51:33.697,10
99121,Tidligere fortroligt aktstykke Ø af 19. maj 2022 vedr. Niels Bohr Bygningen,2024-09-11 16:03:06.300,8
99122,Aktstykke om den statslige efterfølgende udgiftskontrol 2023,2024-10-10 12:52:10.953,8
99123,"Om at virksomhedsejere, til trods for at de har modtaget slutopgørelser, igen får genåbnet deres sager om coronakompensation.",2024-09-18 22:00:34.683,10
99124,Om at sager om coronakompensation allersnarest afsluttes endeligt.,2024-09-16 16:02:23.500,10
99125,Om genåbningen af sager om coronakompensation.,2024-09-18 22:21:18.870,10
99126,Om genåbningen af sager om coronakompensation.,2024-09-18 22:18:49.313,10
99127,"Om, at skibe fra den såkaldte Yamal LNG-flåde, der bidrager til den russiske krigsøkonomi, får service på danske værfter.",2024-09-19 10:24:06.200,10
99128,"Om, at Søværnets skibe skal serviceres på samme værft som skibe fra den såkaldte Yamal LNG-flåde,",2024-09-18 22:11:16.483,10
99129,Om at gøre det ulovligt for danske værfter at servicere skibe med forbindelse til Rusland.,2024-09-19 10:22:51.970,10
99130,Om hvornår politiet bringer bilister til standsning.,2024-09-19 21:37:18.120,10
99131,Aktstykke om udmøntning af 2024-midler fra Havnaturfonden,2024-09-26 17:13:05.157,8
99132,Akstykke om bidrag til Sudan,2024-09-19 13:50:57.167,8
99133,"RAPPORT FRA KOMMISSIONEN om forhandlingerne på eksportkreditområdet ",2024-09-12 10:50:35.990,7
99134,KOMMISSIONENS ÅRLIGE OVERSIGT over medlemsstaternes aktiviteter med eksportkreditter,2024-09-12 10:59:19.333,7
99135,Forslag til AFGØRELSE om EU's holdning til erstatningsgrænserne i ICAO (Montrealkonventionen),2024-10-01 15:09:18.430,7
99136,Aktstykke om udmøntningen af midler i puljen Statslig medfinansiering af cykelprojekter 2024,2024-09-19 14:42:41.297,8
99137,"Aktstykke om Smart Borders projektet  ",2024-09-19 15:36:55.273,8
99138,"Orienterende aktstykke om hensigtserklæring til UDK ",2024-09-20 11:46:13.580,8
99139,Aktstykke om videreførelse af udredningsenheder på demensområdet,2024-09-19 14:26:49.963,8
99140,Aktstykke om udmøntning af midler fra anden delaftale,2024-09-19 14:55:51.377,8
99141,RAPPORT FRA KOMMISSIONEN om revision energiunionen og klimaindsatsen,2024-09-12 11:03:02.200,7
99142,Om at indføre svendebrev til fuldtidsbrandfolk.,2024-09-20 15:28:29.667,10
99143,"Om at det er vigtigt, at social- og sundhedsskolen i Grenaa består.",2024-09-19 21:40:06.097,10
99144,Om at de studerende fremover skal transportere sig til Randers for at uddanne sig til social- og sundhedsassistent.,2024-09-19 21:38:52.570,10
99145,"Om at man bør beskatte boliger til en værdi over 5 mio. kr. langt hårdere, end tilfældet er i dag.",2024-09-23 09:25:21.527,10
99146,"KOMMISSIONENS GENNEMFØRELSESAFGØRELSE om registrering af borgerinitiativet ""PsychedeliCare"" ",2024-09-18 08:50:25.873,7
99147,"KOMMISSIONENS GENNEMFØRELSESAFGØRELSE om registrering af borgerinitiativet ""Vandintelligent og -resilient Europa"" ",2024-09-18 08:51:35.060,7
99148,"RAPPORT FRA KOMMISSIONEN om status over energiunionen 2024 ",2024-10-04 15:37:29.193,7
99149,Om at staten fortsat anbefaler gravide at tage covid-19 vaccinen.,2024-09-23 09:57:09.877,10
99150,Om at Fanø Kommune ikke er berettiget til at modtage ø-tilskud.,2024-09-23 09:57:59.967,10
99151,Om det nuværende ulighedsniveau målt på Ginikoefficienten er for højt.,2024-09-16 17:14:04.260,10
99152,"Om at børn, der har mistet deres forældre, kan blive boende i deres hjem.",2024-09-24 14:56:46.660,10
99153,RAPPORT FRA KOMMISSIONEN om gennemførelsen af forordningen om sociale bestemmelser inden for vejtransport i 2021-2022,2024-09-13 14:30:07.010,7
99154,"Forslag til ændring af forordning om tredjelande, der tillader ikke-bæredygtigt fiskeri",2025-04-04 14:21:10.963,7
99155,Forslag til FORORDNING om fiskeri i Middelhavet og Sortehavet for 2025,2025-02-11 15:27:28.547,7
99157,Om ændring af forældreansvarsloven.,2024-09-24 14:53:03.357,10
99158,Om ændring af forældreansvarsloven.,2024-09-24 14:53:46.333,10
99159,Forslag til AFGØRELSE om mobilisering af Globaliseringsfonden for Afskedigede Arbejdstagere -Belgien (Match-Smatch),2024-11-13 14:56:36.223,7
99162,UPN alm. del,2024-10-02 08:01:42.257,4
99163,Aktstykke om økonomi forbundet med vaccinationsindsatsen 2024,2024-09-19 14:58:47.510,8
99164,Forslag til ÆNDRING AF GENNEMFØRELSESAFGØRELSE om godkendelse af Portugals genopretnings- og resiliensplan,2024-09-25 12:42:42.097,7
99165,Forslag til ÆNDRING AF GENNEMFØRELSESAFGØRELSE om godkendelse af Litauens genopretnings- og resiliensplan,2024-09-25 12:43:10.977,7
99167,Forslag til AFGØRELSE om EU's holdning i Det Blandede Udvalg til Brexit-aftalen (Windsorrammens bilag 2) - handel med Ukraine og Moldova,2024-11-20 11:27:21.797,7
99169,Forslag til HENSTILLING om røg- og aerosolfrie miljøer,2024-09-20 14:12:04.633,7
99170,Forslag til GENNEMFØRELSESAFGØRELSE om henstillinger om Ungarns anvendelse af Schengenreglerne - grundlæggende rettigheder,2024-09-19 09:07:34.137,7
99173,"Forslag til AFGØRELSE om EU's holdning i Handelsudvalget til handelsaftalen mellem EU og Colombia, Peru og Ecuador (produkter med oprindelsesstatus)",2025-03-28 16:13:47.993,7
99174,Aktstykke om kapitaludvidelse i CEB,2024-10-03 14:26:01.427,8
99175,Aktstykke om klimaerhvervsskoler (Taget tilbage og erstattet af aktstykke 11),2024-10-01 11:46:08.813,8
99176,GRA alm. del,2024-10-02 08:01:42.177,4
99177,UVP alm. del,2024-10-02 08:01:41.740,4
99178,UFO alm. del,2024-10-01 13:23:14.360,4
99179,Forslag til FORORDNING om ny ekstraordinær makrofinansiel assistance (MFA) til Ukraine,2025-04-11 14:14:54.817,7
99182,"Forslag til AFGØRELSE om EU's holdning i Medlemsrådet under Det Internationale Olivenråd (IOC) - om analysemetode og IOC's handelsnorm ",2024-11-20 11:08:40.810,7
99183,"Forslag til AFGØRELSE om EU's holdning i Associeringsrådet til Euro-Middelhavsaftalen mellem EU og Tunesien -  ""produkter med oprindelsesstatus"" ",2024-12-11 16:08:22.787,7
99184,Aktstykke om fordeling af Indenrigs- og Sundhedsministeriets udlodningsmidler til de sygdomsbekæmpende organisationer 2025,2024-10-03 14:06:00.563,8
99186,"RAPPORT FRA KOMMISSIONEN 42. årsrapport om EU's antidumping-, antisubsidie- og beskyttelsesforanstaltninger (2023)",2024-09-24 15:50:17.023,7
99187,RAPPORT FRA KOMMISSIONEN Evaluering af forordningen om konfliktmineraler,2024-09-24 15:53:48.737,7
99189,Aktstykke om Handlingsplan for styrket forebyggelse af selvmord og selvmordsforsøg,2024-10-21 14:31:18.373,8
99190,MEDDELELSE FRA KOMMISSIONEN om gennemførelse af LGBTIQ-ligestillingsstrategien 2020-2025,2024-09-27 09:00:43.220,7
99191,"RAPPORT FRA KOMMISSIONEN om gennemførelse af EU-handlingsplanen mod racisme 2020-2025 ",2024-09-27 08:59:47.223,7
99192,RAPPORT FRA KOMMISSIONEN om gennemførelsen af de nationale strategiske rammer for romaer,2024-10-23 12:43:25.793,7
99193,"Aktstykke om ophævelse af betalingsloft på EuXFEL ",2024-10-03 14:10:17.197,8
99195,SAU alm. del,2024-10-02 08:01:44.737,4
99197,Aktstykke om udmøntning af midler til Trial Nation og Healthcare Denmark,2024-12-11 14:12:19.640,8
99198,Aktstykke om udmøntning af midler som følge af aftale om en styrket indsats mod antisemitisme,2024-10-03 14:49:44.730,8
99199,Tidligere fortroligt aktstykke G af 17. december 2020 om fordyrelse af One Stop Moms 2,2024-10-01 12:30:42.297,8
99200,Tidligere fortroligt aktstykke E af 5. december 2019 om OSM2-projektet,2024-10-01 12:30:34.747,8
99201,Tidligere fortroligt aktstykke AD af 2. juni 2022 om One Stop Moms 2 (OSM2),2024-10-01 12:30:35.887,8
99202,EUU alm. del,2024-10-01 12:50:37.360,4
99203,RAPPORT FRA KOMMISSIONEN OM DEN EUROPÆISKE GARANTIFOND FOR LANDBRUGET SAMT UDVIKLING AF LANDDISTRIKTERNE 2023,2024-09-26 12:01:07.647,7
99204,"Henstilling om AFGØRELSE om forhandlingsdirektiver om fornyelse af aftalen mellem Euratom og Den Koreanske Halvøs Energiudviklingsorganisation (KEDO - om Nordkorea) ",2025-01-29 16:18:33.847,7
99205,SUU alm. del,2024-10-02 08:01:44.860,4
99206,Beretning af almen art,2024-10-02 08:01:45.937,4
99209,MOF alm. del,2024-10-02 07:08:07.693,4
99212,"RAPPORT FRA KOMMISSIONEN om evaluering af EU-agenturer: Eurofound, Cedefop, ETF og EU-OSHA",2024-09-30 08:20:51.407,7
99214,Om at sikre bedre beskyttelse af private forbrugere såvel som små og mellemstore virksomheder på elmarkedet.,2025-01-31 17:46:05.483,5
99215,"Om forsvarerbistand og aktindsigt i administrative straffesager på skatteområdet. ",2024-12-11 08:37:20.907,3
99216,Om klimamål.,2025-02-27 11:02:19.040,3
99217,Om justeringer af reglerne vedrørende beskatning af fonde m.v.,2025-01-02 09:36:03.580,3
99218,Om indgåelse af aftale mellem Kongeriget Danmark og Kongeriget Sverige om visse skattespørgsmål.,2024-11-20 08:11:53.233,3
99219,"Om udmøntning af de dele af regeringsgrundlaget Ansvar for Danmark fra december 2022, som handler om at styrke samarbejdet i Rigsfællesskabet m.v.",2024-12-11 08:15:10.887,3
99220,Om nye regler for almennyttige lotterier og liberalisering af landbaseret bingo.,2025-01-31 17:02:51.743,3
99221,Om stigningsbegrænsningsordning m.v.,2024-11-19 13:53:38.457,3
99222,Om deludmøntning af grøn fond og tilpasning af gennemførelse af aftale om grøn skattereform for industri m.v.,2024-12-11 08:17:32.447,3
99223,Om udmøntning af dele af aftalen om iværksætterpakken.,2025-01-02 09:36:35.107,3
99224,Om deludmøntning af aftalen om »Et stærkere erhvervsliv« m.v.,2025-04-10 09:42:41.240,3
99225,Om udmøntning af dele af aftalen om et stærkere erhvervsliv af 27. juni 2024.,2024-12-11 08:14:12.530,3
99226,"Om at indføre en gebyrordning, der skal finansiere Energistyrelsens tilsyn og sagsbehandling i olieberedskabsordningen m.v.",2024-12-11 08:26:52.107,3
99227,Om reduktion af metanemissioner i energisektoren.,2024-12-11 08:38:01.887,3
99228,Om indførelse af en kulstofgrænsetilpasningsmekanisme.,2024-12-11 08:39:13.777,3
99229,Om Danmarks Innovationsfonds opgave med forskningsfaglige vurderinger for andre ministre m.v.,2025-01-02 09:33:19.787,3
99230,Om ophævelse af 76 love på Transportministeriets område.,2024-12-11 08:18:13.937,3
99231,Om organisering af daglig ledelse og drift af Hovedstadens Letbane I/S m.v.,2024-12-11 08:19:02.080,3
99232,Om ændring af safetyafgiften m.v.,2024-12-11 08:20:34.307,3
99233,Om udbygning af rute 11 mellem Korskro og Varde.,2024-12-11 08:36:45.497,3
99234,Om regelforenkling for vejtransportvirksomheder og forlængelse af tilladelser til sygetransport.,2025-03-26 08:14:35.767,3
99235,Om statsministerens åbningsredegørelse.,2024-11-08 14:04:45.153,11
99236,Om ændring af takster i betalingsbestemmelser til finansiering af fødevare- og dyrevelfærdskontrol m.v.,2024-12-11 08:30:04.770,3
99237,"Om supplerende bestemmelser til skovrydningsforordningen om tilsyn, gebyr og konfiskation m.v.",2024-12-11 08:23:49.317,3
99238,"Om ændringer af regler på udlændingeområdet for indkvartering, ydelser og sociale indsatser m.v.",2025-01-02 09:31:29.247,3
99239,Om indførelse af en grænseprocedure for tilbagesendelse m.v.,2025-02-04 16:09:58.480,5
99240,BEU alm. del,2024-10-02 08:01:42.350,4
99241,ERU alm. del,2024-10-02 08:01:42.490,4
99242,FÆU alm. del,2024-10-02 08:01:42.600,4
99243,FOU alm. del,2024-10-02 08:01:43.023,4
99244,INU alm. del,2024-10-02 08:01:43.087,4
99245,KIU alm. del,2024-10-02 08:01:43.130,4
99246,REU alm. del,2024-10-02 08:01:43.177,4
99247,UFU alm. del,2024-10-02 08:01:43.317,4
99248,ULØ alm. del,2024-10-16 15:09:07.810,4
99249,TRU alm. del,2024-10-02 08:01:43.253,4
99250,URU alm. del,2024-10-02 08:01:43.383,4
99251,BOU alm. del,2024-10-02 08:01:43.823,4
99252,SOU alm. del,2024-10-02 08:01:44.813,4
99253,BUU alm. del,2024-10-02 08:01:43.917,4
99254,EPI alm. del,2024-10-02 08:01:43.997,4
99255,UUI alm. del,2024-10-02 08:01:44.907,4
99256,FIU alm. del,2024-10-02 08:01:44.043,4
99257,GRU alm. del,2024-10-02 08:01:44.157,4
99258,IFU alm. del,2024-10-02 08:01:44.207,4
99259,"DIU alm. del ",2024-10-02 08:01:44.957,4
99260,KEF alm. del,2024-10-02 08:01:44.283,4
99261,UER alm. del,2024-10-02 08:01:45.033,4
99262,OSCE alm. del,2024-10-02 08:01:45.400,4
99263,ÆLU alm. del,2024-10-02 08:01:45.353,4
99264,ERD alm. del,2024-10-02 08:01:45.450,4
99265,KUU alm. del,2025-03-06 17:06:29.040,4
99266,NOR alm. del,2024-10-02 08:01:45.497,4
99267,LIU alm. del,2024-10-02 08:01:44.643,4
99268,§ 71-tilsynet alm. del,2024-10-02 08:01:44.690,4
99269,IPU alm. del,2024-10-02 08:01:45.637,4
99270,NPA alm. del,2024-10-02 08:01:45.543,4
99271,AD alm. del,2024-10-02 08:01:45.810,4
99272,SDG alm. del,2024-10-02 08:01:45.873,4
99273,EU-note,2024-10-02 08:01:44.987,4
99274,Om forlængelse af opholdsgrundlag efter Ukrainesærloven.,2024-12-02 13:14:14.083,3
99275,Om ny udbudsmodel for at øge forsyningssikkerheden af arbejdsmarkedsuddannelser.,2025-01-02 09:57:13.487,3
99276,Om at udmønte en række elementer i forskellige trepartsaftaler på erhvervsuddannelsesområdet m.v.,2024-12-11 08:34:23.177,3
99277,Om forlængelse af perioden for opbevaring af oplysninger om konstateret ordblindhed i Ordblindetesten m.v.,2025-01-02 09:57:47.753,3
99278,Om flere social- og sundhedsassistenter og social- og sundhedshjælpere til sundhedsvæsenet og ældreplejen.,2025-01-02 09:58:29.477,3
99279,Om midlertidig fratagelse af en forælders rettigheder efter folkeskoleloven ved en elevs ophold på krisecenter.,2025-01-02 10:02:49.090,3
99280,Om mulighed for at give karakterer på 6. og 7. klassetrin.,2025-01-02 10:01:55.583,3
99281,Om folkeskolens kvalitetsprogram m.v.,2025-01-02 10:02:21.217,3
99282,Om regelforenklinger aftalt i samarbejdsprogram.,2024-12-11 08:33:33.610,3
99283,Om indkvartering af ansatte.,2024-12-11 08:43:42.483,3
99284,Om forhøjelse af den supplerende pensionsydelse og bidragssatsen til barselsudligningsordningen.,2024-11-19 13:38:55.077,3
99285,Om fremvisning af legitimation og flere oplysningskrav i Registret for Udenlandske Tjenesteydere (RUT).,2024-12-11 08:34:56.063,3
99286,Om reform af kontanthjælpssystemet m.v.,2025-01-02 10:05:02.270,3
99287,Om arbejdspligt for borgere som ikke opfylder opholdskravet og beskæftigelseskravet i kontanthjælpssystemet.,2025-01-02 10:05:35.643,3
99288,Om afskaffelse af ligestillingsredegørelser og forenkling af regler om kønssammensætningen i bestyrelser m.v.,2024-12-11 08:21:18.540,3
99289,Om opfyldelse af krav i EU-forordningen om fluorholdige drivhusgasser m.v.,2024-12-11 08:22:07.577,3
99290,Om styrket affaldstilsyn m.v.,2025-01-02 09:42:28.587,3
99291,Om nulemissionszoner i afgrænsede byområder og indførelse af absolut kumulation for overtrædelser af miljøzonereguleringen m.v.,2024-12-11 08:22:58.203,3
99292,Om arbejdstid for mobile lønmodtagere på fartøjer på indre vandveje.,2024-12-11 08:42:36.437,3
99293,"RAPPORT FRA KOMMISSIONEN om den flerårige plan for Nordsøen og de vestlige farvande ",2024-10-10 13:21:38.863,7
99294,Om anlæg af en formidlingsbygning m.v. på fortidsmindet Nyborg Slot.,2025-01-02 09:45:32.193,3
99295,Om Nimbi Gamelab – Danmarks Institut for Spiludvikling.,2024-12-18 08:18:31.423,3
99296,Om nedbringelse  af domstolenes sagsbehandlingstid m.v.,2024-11-28 14:18:37.857,3
99297,RAPPORT FRA KOMMISSIONEN om gennemførelsen af lånefaciliteten for den offentlige sektor i 2024 - retfærdig omstilling,2024-09-30 13:50:12.260,7
99298,Om flagning.,2024-12-11 08:41:30.023,3
99299,Om at udvide offentlighedens adgang til aktindsigt i domme og at forbedre politiets efterforskningsmuligheder m.v.,2024-12-11 08:29:18.570,3
99300,Om tredje og sidste del af udmøntning af forebyggelsesplanen målrettet for børn og unge.,2025-01-02 09:53:13.397,3
99301,Om fertilitetsbehandling til andet barn og lovliggørelse af partnerægdonation uden sundhedsfaglig begrundelse.,2024-11-19 16:15:06.433,3
99302,"Om fastsættelse af udgiftslofter for stat, kommuner og regioner for finansåret 2028.",2025-01-02 10:07:12.453,3
99303,"Om finanslov for finansåret 2025. ",2025-02-03 13:05:29.377,3
99304,"Om at sikre ret til sorgorlov til forældre, der har modtaget godtgørelse for tabt arbejdsfortjeneste i mere end 2 år på grund af hjemmepasning af et sygt barn.",2024-11-27 13:02:46.790,5
99305,"Om udvidelse af den økonomiske afrapportering og planlægning til også at omfatte trivsel, miljøpåvirkning og natur.",2024-12-04 11:18:21.670,5
99306,Om oplysninger der skal medsendes ved overførsel af midler på Færøerne.,2024-12-19 08:40:13.750,3
99307,Om oplysninger der skal medsendes ved overførsel af midler i Grønland.,2024-12-11 08:42:18.723,3
99308,Om  supplerende bestemmelser til forordning om beskyttelse af geografiske betegnelser for håndværks- og industriprodukter.,2024-12-11 08:43:11.367,3
99309,Om at forbyde kønsopdelt svømning i offentlige svømmehaller.,2025-01-09 10:19:00.677,5
99310,Om at sikre virksomheders ret til kompensation ved fremtidige epidemier.,2025-02-06 14:16:11.427,5
99311,Om at fjerne adgangen for nordiske statsborgere til at erklære sig til dansk statsborgerskab.,2025-02-28 15:24:33.217,5
99312,Om indførelse af mærkningsordning for retoucherede reklamebilleder og reklamefilm.,2025-02-27 11:08:57.463,3
99314,Om techgiganternes ansvar for mistrivsel blandt børn og unge.,2024-12-18 15:38:20.017,5
99317,"Om at sikre de mest udsatte borgere hjælp ved problemer med login på digitale systemer. ",2024-12-18 15:39:21.863,5
99318,Om smidigere regler for permanent opholdstilladelse til unge under uddannelse.,2025-02-04 16:09:22.007,5
99320,Forslag til AFGØRELSE om forlængelse af aftalen om videnskabeligt og teknologisk samarbejde mellem EU og Ukraine,2025-03-07 15:49:52.830,7
99322,"Aktstykke om klimaerhvervsskoler (Erstatter aktstykke 1, som er taget tilbage)",2024-10-03 16:09:32.747,8
99324,RAPPORT FRA KOMMISSIONEN om evaluering af programmet for SMV'ers konkurrenceevne (Cosme) 2014-2020,2024-10-01 12:39:55.873,7
99326,Om at regeringen med det fremlagte finanslovsforslag vil skære i midlerne til LGBT+ Danmark.,2024-11-13 17:41:30.890,10
99327,RAPPORT FRA KOMMISSIONEN Europæiske struktur- og investeringsfonde Rapport for 2023 om årene 2014-2020,2024-10-01 12:40:32.370,7
99328,RAPPORT FRA KOMMISSIONEN om de nye tilstrækkelighedsafgørelser inden for databeskyttelse (tredjelande),2024-10-01 12:40:34.567,7
99329,Om at Aarhus Universitet lader sig betale af private interesseorganisationer til at producere rapporter.,2024-10-29 16:27:21.507,10
99330,Om kunststøtte og ødelæggelse af kunst.,2024-12-18 11:23:29.623,2
99331,Om at Aarhus Universitet ikke har trukket en omtalt rapport tilbage.,2024-10-29 16:28:40.300,10
99332,Om dansk forsknings almindelige anseelse.,2024-10-29 16:29:55.637,10
99333,Om at udføre en dybdegående undersøgelse af Iman Ali moskeen i Københavns Nordvest kvarter.,2024-10-29 14:11:18.760,10
99334,Om visse ekstremistiske moskéer bør lukkes i Danmark.,2024-10-29 14:12:00.437,10
99335,Om pensionsalderen.,2024-12-12 16:31:59.550,2
99336,BERETNING FRA KOMMISSIONEN om anvendelsen af kontraktansatte i 2022,2024-10-01 13:26:27.503,7
99337,Om jordejerskab af forpagtet jord.,2024-10-03 19:23:18.350,10
99338,"Om, at 15-17-årige ikke skal kunne igangsætte kønsskiftebehandling uden forældresamtykke.",2025-01-23 10:03:14.703,5
99339,Om at det iranske præstestyre har finansieret købet af ejendommen der huser Imam Ali Moskeen.,2024-10-08 15:33:37.167,10
99340,Om  SPS-systemet på erhvervsuddannelserne.,2024-10-04 09:46:33.737,10
99341,Om velstand.,2024-12-03 17:36:40.703,2
99342,Om at integrere bæredygtig uddannelse som en central del af fagfornyelse af læreplanenerne i folkeskolen.,2024-10-03 11:34:13.633,10
99343,Om finansiering og støtte til mandeorganisationer.,2024-10-10 11:29:10.663,10
99344,Om deepfakes.,2024-10-09 17:16:51.903,10
99345,Om racisme.,2024-12-19 13:24:45.913,2
99346,Om at Danmark kan konkurrere på lige fod med omkringliggende lande.,2024-10-08 09:29:58.033,10
99347,Om at der bør skelnes mellem genudsætninger af fisk.,2024-10-10 09:35:11.153,10
99348,Mødesag SRSR (20231),2024-10-02 08:26:09.163,4
99349,Mødesag OSCE (20231),2024-10-02 08:26:10.537,4
99350,Mødesag ERD (20231),2024-10-02 08:26:11.903,4
99351,Mødesag AD (20231),2024-10-02 08:26:13.323,4
99352,Mødesag UUF (20231),2024-10-02 08:26:19.237,4
99353,Forslag til AFGØRELSE om opsigelse af aftalen mellem EU og Cameroun om handel med træ (FLEGT),2024-10-02 13:11:52.030,7
99355,Om Paul Watsons anholdelse.,2024-10-10 15:07:20.123,10
99357,Aktstykke om udvidelse af garantiinstrumenter under IFU,2024-10-10 15:45:54.527,8
99358,Om ændring af regler om befordringsgodtgørelse til Folketingets medlemmer.,2025-01-15 16:00:55.063,3
99359,Om sager om karteldannelse.,2024-10-10 13:58:16.333,10
99360,Om afstandskravene til sprøjtning med plantebeskyttelsesmidler.,2024-10-10 11:29:51.997,10
99361,Om kønsopdelte kommunale svømmehaller.,2024-10-09 17:20:03.190,10
99363,Ubesvarede spørgsmål (2024-25),2024-10-02 15:07:17.780,4
99364,Om at gennemføre en grøn omstilling af landbruget.,2024-10-09 17:20:13.390,10
99366,Om der er tilstrækkelig transparens om Energinets økonomi.,2024-10-09 17:01:25.717,10
99367,Om Energinets tarifstigninger.,2024-10-09 17:03:20.260,10
99368,Om Energinets tarifstigninger fremmer udbygning af vedvarende energi på land.,2024-10-09 17:05:23.943,10
99369,Forslag til ÆNDRING AF FORORDNING om afskovning - ændring af anvendelsesdatoen,2025-01-02 15:21:55.050,7
99370,FÆLLES MEDDELELSE Opbygning af internationale partnerskaber som et Team Europe-initiativ,2024-10-22 16:03:40.023,7
99372,SRSR alm. del,2024-10-03 09:58:01.177,4
99373,"Om at de kompetencer og ressourcer, der er i politiets specialiserede dyrevelfærdsenheder bevares og styrkes.",2024-10-22 11:30:13.190,10
99374,Om politiets specialiserede dyrevelfærdsenheder.,2024-10-24 09:19:00.667,10
99375,Om at sidestille straf for skænding af jødiske gravsten og mindesmærker med straf for koranafbrændinger.,2025-04-07 15:35:44.970,5
99376,RAPPORT FRA KOMMISSIONEN om gennemførelsen af handelspolitikken,2024-10-03 15:37:19.937,7
99377,Om statsministerens åbningsredegørelse.,2024-10-07 11:23:49.950,9
99378,"Forslag til AFGØRELSE om de finansielle bidrag for Udviklingsfonden - loftet for 2026, årligt beløb for 2025 samt overslag for 2027-28",2024-11-20 11:06:41.487,7
99379,"Om den proces, som regeringen har kørt op til fremlæggelsen af den grønne trepartsaftale, har inddraget relevante samfundsaktører.",2024-10-08 12:42:03.360,10
99380,MEDDELELSE FRA KOMMISSIONEN Finansielle oplysninger om Udviklingsfonden (EUF) 2024-2028,2024-10-03 15:52:42.480,7
99381,Om artiklen »»Hul i hovedet« og »uforståeligt«: Regeringen lægger igen op til millionbesparelser på integration« .,2024-10-09 17:20:03.393,10
99382,Om besparelse på politiets dyrevelfærdsenheder.,2024-10-11 09:07:06.543,10
99383,Om besparelse på politiets dyrevelfærdsenheder.,2024-10-11 09:08:49.503,10
99384,Om at skabe gode børnefællesskaber.,2024-10-08 09:31:03.473,10
99385,Om statsministerens åbningsredegørelse.,2024-10-04 08:56:49.693,9
99386,RAPPORT FRA KOMMISSIONEN Evaluering af Eurostars-2 (rammeprogram for forskning og SMV'er),2024-10-03 15:57:41.120,7
99387,Om at der ikke slækkes på kontroltrykket for så vidt angår dyrevelfærd hos dyrene i produktionen.,2024-10-09 16:58:55.507,10
99388,Om  rekordmange dyreværnssager hos politiet.,2024-10-03 11:59:17.827,10
99389,Om udviklingen på handicapområdet.,2024-10-09 17:20:14.437,10
99390,Om at sikre tilgængelige vacciner under globale sundhedskriser.,2024-10-09 17:20:02.237,10
99391,RAPPORT FRA KOMMISSIONEN om gennemførelsen af meddelelsen om potentialet m.m. i EU's regioner i den yderste periferi,2024-10-07 15:16:14.443,7
99392,Aktstykke om en uafhængig evaluering af den danske håndtering af COVID-19-epidemien,2024-10-24 15:36:12.043,8
99395,"Om at sikre, at det i anmeldelseskvitteringen fremgår, når en forbrydelse er anmeldt som en hadforbrydelse.",2024-10-21 15:14:09.377,10
99396,Om bandemedlemmer skal kunne modtage offentlige ydelser.,2024-10-14 09:05:39.050,10
99397,Om valg af midlertidig ombudsmand for Folketinget.,2025-04-07 15:33:39.803,5
99398,"Om at sikre at beskæftigelsesindsatsen, virksomhedsindsatsen og indsatsen bliver varetaget.",2024-10-09 17:20:02.033,10
99399,"Om at forbedre mulighederne for at hjælpe ansatte og tidligere ansatte, som rammes af bl.a. ptsd.",2024-10-09 17:20:02.987,10
99400,"Om at udarbejde en national råstofplan, som der står i regeringsgrundlaget.",2024-10-11 15:18:34.687,10
99401,Om regionerne skal udarbejde en råstofplan.,2024-10-11 15:19:14.147,10
99402,Om der er brug for en ny råstoflov.,2024-10-11 15:19:47.187,10
99405,Forslag til AFGØRELSE om EU's holdning i Associeringsrådet til Euro-Middelhavsaftalen mellem EU og Israel (elektroniske oprindelsesbeviser),2024-12-11 16:07:00.950,7
99406,"Forslag til AFGØRELSE om EU's holdning i Associeringsrådet til Euro-Middelhavsaftalen mellem EU og Israel (""produkter med oprindelsesstatus"")",2025-01-29 16:17:19.897,7
99407,Forslag til AFGØRELSE om de finansielle bidrag til Udviklingsfonden - tredje tranche for 2024,2024-10-04 15:40:01.130,7
99410,Om pædagoguddannelsen.,2024-10-14 12:16:10.217,10
99411,Om socialrådgivers misbrug af borgeres fortrolige oplysninger.,2024-10-24 09:19:00.807,10
99412,Om socialrådgivers misbrug af borgeres fortrolige oplysninger.,2024-10-24 09:19:01.600,10
99413,Tidligere fortroligt aktstykke D af 10. december 2015 om anskaffelse af en fællesstatslig HR-løsning,2024-10-10 15:24:20.027,8
99414,Tidligere fortroligt orienterende aktstykke B af 1. november 2012 om at standse udviklingen af Sigma- og Selvbetjeningsprojekt,2024-10-10 14:49:55.090,8
99415,"RAPPORT FRA KOMMISSIONEN om gennemførelsen af den finansielle bistand til de oversøiske lande og territorier (OLT'er), herunder Grønland",2024-10-04 15:30:54.257,7
99417,Forslag til AFGØRELSE om EU's holdning i Specialudvalget om Energi til Brexit-aftalen (forsyningssikkerhed),2024-11-13 14:58:47.423,7
99418,Om at særloven for fordrevne ukrainere forlænges.,2024-10-10 15:08:35.470,10
99422,Om den fremtidige beskæftigelsesindsats.,2024-10-14 12:17:23.117,10
99424,"Om at pålægge regeringen at indkalde til forhandlinger om en ny indeksering af pensionsalderen. ",2025-01-31 16:37:01.767,5
